t x y vx vy ax ay theta_deg
1840 59.2638 9.37037 -0.0327963 0.207423 -0.000725981 -0.000114787 8.98482
1850 58.8996 11.4384 -0.0400345 0.206149 -0.00072152 -0.000140121 10.9902
1860 58.4633 13.4925 -0.0472237 0.204621 -0.000716175 -0.000165283 12.9955
1870 57.9553 15.53 -0.0543551 0.202844 -0.000709953 -0.000190243 15.0009
1880 57.3764 17.5485 -0.0614199 0.200817 -0.000702861 -0.00021497 17.0062
1890 56.7272 19.5456 -0.0684094 0.198545 -0.000694908 -0.000239433 19.0116
1900 56.0085 21.5186 -0.0753152 0.19603 -0.000686104 -0.000263603 21.0169
1910 55.2212 23.4653 -0.0821287 0.193274 -0.000676459 -0.000287451 23.0223
1920 54.3662 25.3833 -0.0888416 0.190282 -0.000665986 -0.000310946 25.0276
1930 53.4447 27.2702 -0.0954457 0.187056 -0.000654698 -0.00033406 27.033
1940 52.4577 29.1237 -0.101933 0.183602 -0.000642607 -0.000356765 29.0383
1950 51.4065 30.9415 -0.108295 0.179923 -0.000629729 -0.000379033 31.0437
1960 50.2922 32.7214 -0.114525 0.176023 -0.00061608 -0.000400837 33.049
1970 49.1164 34.4612 -0.120614 0.171907 -0.000601676 -0.00042215 35.0544
1980 47.8804 36.1589 -0.126556 0.167582 -0.000586535 -0.000442946 37.0598
1990 46.5858 37.8122 -0.132343 0.16305 -0.000570676 -0.000463199 39.0651
2000 45.2341 39.4192 -0.137967 0.158319 -0.000554118 -0.000482885 41.0705
2010 43.827 40.9779 -0.143423 0.153395 -0.000536881 -0.00050198 43.0758
2020 42.3663 42.4865 -0.148703 0.148282 -0.000518987 -0.000520459 45.0812
2030 40.8536 43.943 -0.1538 0.142988 -0.000500457 -0.000538301 47.0865
2040 39.2909 45.3456 -0.15871 0.137518 -0.000481313 -0.000555484 49.0919
2050 37.6801 46.6928 -0.163425 0.13188 -0.000461581 -0.000571986 51.0972
2060 36.0231 47.9827 -0.167939 0.126081 -0.000441282 -0.000587788 53.1026
2070 34.3219 49.2139 -0.172249 0.120127 -0.000420444 -0.00060287 55.1079
2080 32.5788 50.3847 -0.176347 0.114026 -0.00039909 -0.000617213 57.1133
2090 30.7957 51.4939 -0.180229 0.107785 -0.000377248 -0.0006308 59.1186
2100 28.975 52.54 -0.18389 0.101412 -0.000354943 -0.000643615 61.124
2110 27.1187 53.5217 -0.187326 0.0949154 -0.000332204 -0.000655641 63.1293
2120 25.2292 54.4379 -0.190533 0.0883022 -0.000309058 -0.000666865 65.1347
2130 23.3088 55.2874 -0.193506 0.0815808 -0.000285533 -0.000677271 67.14
2140 21.3599 56.0692 -0.196242 0.0747595 -0.000261658 -0.000686848 69.1454
2150 19.3848 56.7823 -0.198738 0.0678467 -0.000237463 -0.000695583 71.1507
2160 17.3859 57.4259 -0.200991 0.0608507 -0.000212978 -0.000703467 73.1561
2170 15.3658 57.9991 -0.202997 0.0537802 -0.000188231 -0.000710489 75.1614
2180 13.3268 58.5012 -0.204754 0.0466438 -0.000163253 -0.00071664 77.1668
2190 11.2715 58.9318 -0.206261 0.0394503 -0.000138076 -0.000721914 79.1721
2200 9.20243 59.2901 -0.207515 0.0322085 -0.00011273 -0.000726304 81.1775
2210 7.12207 59.5758 -0.208515 0.0249272 -8.72453e-05 -0.000729804 83.1829
2220 5.03298 59.7885 -0.20926 0.0176154 -6.1654e-05 -0.00073241 85.1882
2230 2.93772 59.928 -0.209748 0.010282 -3.59871e-05 -0.000734118 87.1936
2240 0.838871 59.9941 -0.209979 0.00293605 -1.02762e-05 -0.000734928 89.1989
2250 -1.26101 59.9867 -0.209954 -0.00441353 1.54474e-05 -0.000734838 -88.7957
2260 -3.35934 59.9059 -0.209671 -0.0117577 4.1152e-05 -0.000733847 -86.7904
2270 -5.45356 59.7516 -0.209131 -0.0190875 6.68062e-05 -0.000731958 -84.785
2280 -7.54111 59.5242 -0.208335 -0.0263939 9.23785e-05 -0.000729172 -82.7797
2290 -9.61941 59.2239 -0.207284 -0.0336679 0.000117838 -0.000725492 -80.7743
2300 -11.6859 58.851 -0.205978 -0.0409008 0.000143153 -0.000720925 -78.769
2310 -13.7381 58.406 -0.204421 -0.0480835 0.000168292 -0.000715474 -76.7636
2320 -15.7735 57.8895 -0.202613 -0.0552073 0.000193226 -0.000709147 -74.7583
2330 -17.7896 57.3021 -0.200557 -0.0622635 0.000217922 -0.000701951 -72.7529
2340 -19.7838 56.6445 -0.198256 -0.0692435 0.000242352 -0.000693895 -70.7476
2350 -21.7539 55.9175 -0.195711 -0.0761386 0.000266485 -0.00068499 -68.7422
2360 -23.6973 55.122 -0.192927 -0.0829405 0.000290292 -0.000675245 -66.7369
2370 -25.6116 54.259 -0.189907 -0.0896407 0.000313743 -0.000664673 -64.7315
2380 -27.4946 53.3296 -0.186654 -0.0962312 0.000336809 -0.000653287 -62.7262
2390 -29.3439 52.3348 -0.183172 -0.102704 0.000359463 -0.000641101 -60.7208
2400 -31.1573 51.2759 -0.179466 -0.109051 0.000381677 -0.00062813 -58.7155
2410 -32.9325 50.1542 -0.17554 -0.115264 0.000403423 -0.00061439 -56.7101
2420 -34.6674 48.9711 -0.171399 -0.121336 0.000424676 -0.000599896 -54.7047
2430 -36.3598 47.728 -0.167048 -0.127259 0.000445408 -0.000584668 -52.6994
2440 -38.0077 46.4265 -0.162493 -0.133027 0.000465594 -0.000568724 -50.694
2450 -39.609 45.068 -0.157738 -0.138631 0.00048521 -0.000552083 -48.6887
2460 -41.1618 43.6544 -0.15279 -0.144066 0.000504232 -0.000534766 -46.6833
2470 -42.6642 42.1873 -0.147656 -0.149325 0.000522636 -0.000516794 -44.678
2480 -44.1143 40.6685 -0.14234 -0.1544 0.0005404 -0.000498189 -42.6726
2490 -45.5104 39.0999 -0.13685 -0.159286 0.000557502 -0.000478974 -40.6673
2500 -46.8507 37.4834 -0.131192 -0.163978 0.000573922 -0.000459172 -38.6619
2510 -48.1337 35.821 -0.125374 -0.168468 0.000589638 -0.000438808 -36.6566
2520 -49.3577 34.1148 -0.119402 -0.172752 0.000604632 -0.000417906 -34.6512
2530 -50.5212 32.3667 -0.113283 -0.176824 0.000618885 -0.000396492 -32.6459
2540 -51.6229 30.579 -0.107027 -0.18068 0.000632381 -0.000374593 -30.6405
2550 -52.6613 28.7538 -0.100638 -0.184315 0.000645101 -0.000352235 -28.6352
2560 -53.6353 26.8935 -0.0941271 -0.187723 0.000657032 -0.000329445 -26.6298
2570 -54.5435 25.0001 -0.0875005 -0.190902 0.000668158 -0.000306252 -24.6245
2580 -55.3849 23.0762 -0.0807667 -0.193847 0.000678465 -0.000282683 -22.6191
2590 -56.1585 21.124 -0.0739339 -0.196555 0.000687942 -0.000258769 -20.6138
2600 -56.8633 19.1459 -0.0670107 -0.199022 0.000696575 -0.000234537 -18.6084
2610 -57.4984 17.1444 -0.0600053 -0.201245 0.000704356 -0.000210018 -16.6031
2620 -58.0632 15.1218 -0.0529264 -0.203221 0.000711274 -0.000185242 -14.5977
2630 -58.5568 13.0808 -0.0457827 -0.204949 0.00071732 -0.00016024 -12.5923
2640 -58.9786 11.0237 -0.0385829 -0.206425 0.000722488 -0.00013504 -10.587
2650 -59.3283 8.95311 -0.0313359 -0.207649 0.000726771 -0.000109676 -8.58165
2660 -59.6052 6.87157 -0.0240505 -0.208618 0.000730164 -8.41767e-05 -6.57629
2670 -59.8092 4.7816 -0.0167356 -0.209332 0.000732662 -5.85746e-05 -4.57094
2680 -59.9399 2.68578 -0.00940023 -0.20979 0.000734263 -3.29008e-05 -2.56559
2690 -59.9971 0.586668 -0.00205334 -0.20999 0.000734965 -7.18669e-06 -0.560236
2700 -59.9809 -1.51316 0.00529607 -0.209933 0.000734766 1.85362e-05 1.44512
2710 -59.8912 -3.61114 0.012639 -0.209619 0.000733668 4.42364e-05 3.45047
2720 -59.7282 -5.70469 0.0199664 -0.209049 0.00073167 6.98825e-05 5.45582
2730 -59.492 -7.79126 0.0272694 -0.208222 0.000728777 9.54429e-05 7.46117
2740 -59.1829 -9.86828 0.034539 -0.20714 0.000724991 0.000120886 9.46653
2750 -58.8013 -11.9332 0.0417663 -0.205805 0.000720316 0.000146182 11.4719
2760 -58.3478 -13.9835 0.0489424 -0.204217 0.00071476 0.000171298 13.4772
2770 -57.8227 -16.0167 0.0560585 -0.202379 0.000708328 0.000196205 15.4826
2780 -57.2268 -18.0303 0.063106 -0.200294 0.000701028 0.000220871 17.4879
2790 -56.5608 -20.0218 0.0700762 -0.197963 0.00069287 0.000245267 19.4933
2800 -55.8256 -21.9887 0.0769606 -0.19539 0.000683863 0.000269362 21.4986
2810 -55.0219 -23.9288 0.0837507 -0.192577 0.000674019 0.000293128 23.504
2820 -54.1509 -25.8395 0.0904382 -0.189528 0.000663349 0.000316534 25.5093
2830 -53.2135 -27.7186 0.097015 -0.186247 0.000651866 0.000339552 27.5147
2840 -52.211 -29.5637 0.103473 -0.182739 0.000639585 0.000362155 29.52
2850 -51.1445 -31.3726 0.109804 -0.179006 0.00062652 0.000384314 31.5254
2860 -50.0154 -33.1431 0.116001 -0.175054 0.000612688 0.000406003 33.5308
2870 -48.825 -34.873 0.122055 -0.170887 0.000598106 0.000427194 35.5361
2880 -47.5748 -36.5601 0.12796 -0.166512 0.000582791 0.000447861 37.5415
2890 -46.2663 -38.2025 0.133709 -0.161932 0.000566762 0.000467981 39.5468
2900 -44.9011 -39.7981 0.139293 -0.157154 0.000550039 0.000487527 41.5522
2910 -43.481 -41.3449 0.144707 -0.152183 0.000532642 0.000506476 43.5575
2920 -42.0076 -42.8411 0.149944 -0.147027 0.000514593 0.000524804 45.5629
2930 -40.4827 -44.2849 0.154997 -0.141689 0.000495913 0.00054249 47.5682
2940 -38.9083 -45.6744 0.15986 -0.136179 0.000476626 0.000559511 49.5736
2950 -37.2862 -47.0079 0.164528 -0.130502 0.000456755 0.000575847 51.5789
2960 -35.6184 -48.2839 0.168993 -0.124664 0.000436325 0.000591477 53.5843
2970 -33.907 -49.5007 0.173252 -0.118674 0.000415361 0.000606383 55.5896
2980 -32.154 -50.6569 0.177299 -0.112539 0.000393887 0.000620547 57.595
2990 -30.3617 -51.751 0.181128 -0.106266 0.000371931 0.00063395 59.6003
3000 -28.5322 -52.7817 0.184736 -0.0998628 0.00034952 0.000646576 61.6057
3010 -26.6678 -53.7478 0.188117 -0.0933372 0.00032668 0.000658411 63.611
3020 -24.7706 -54.6481 0.191268 -0.0866972 0.00030344 0.000669439 65.6164
3030 -22.8432 -55.4814 0.194185 -0.0799511 0.000279829 0.000679648 67.6217
3040 -20.8877 -56.2468 0.196864 -0.073107 0.000255875 0.000689023 69.6271
3050 -18.9067 -56.9433 0.199301 -0.0661734 0.000231607 0.000697555 71.6324
3060 -16.9025 -57.57 0.201495 -0.0591588 0.000207056 0.000705233 73.6378
3070 -14.8776 -58.1262 0.203442 -0.0520717 0.000182251 0.000712046 75.6432
3080 -12.8345 -58.6112 0.205139 -0.0449208 0.000157223 0.000717987 77.6485
3090 -10.7757 -59.0244 0.206586 -0.0377149 0.000132002 0.000723049 79.6539
3100 -8.70364 -59.3654 0.207779 -0.0304627 0.00010662 0.000727226 81.6592
3110 -6.62095 -59.6336 0.208718 -0.0231733 8.11066e-05 0.000730511 83.6646
3120 -4.53014 -59.8287 0.209401 -0.0158555 5.54942e-05 0.000732902 85.6699
3130 -2.43379 -59.9506 0.209827 -0.00851826 2.98139e-05 0.000734395 87.6753
3140 -0.334456 -59.9991 0.209997 -0.00117059 4.09708e-06 0.000734989 89.6806
3150 1.76529 -59.974 0.209909 0.00617851 -2.16248e-05 0.000734682 -88.314
3160 3.86287 -59.8755 0.209564 0.01352 -4.73201e-05 0.000733475 -86.3087
3170 5.95572 -59.7037 0.208963 0.020845 -7.29576e-05 0.00073137 -84.3033
